id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SEC23IP	3	0.96153	0.96248	0.999998	2007	0	0.17546	0.038468	0.094204	0.845302	240	3	0.17546
PSTK	4	0.71149	0.72417	0.999998	1481	1	0.22972	0.038764	0.098515	0.845302	241	3	0.22972
R3HDM2	4	0.75128	0.75602	0.999998	1549	1	0.17317	0.038766	0.098519	0.845302	242	3	0.17317
NR0B1	4	0.81541	0.81524	0.999998	1675	0	0.45011	0.039307	0.099559	0.845302	243	3	0.45011
PSMA6	3	0.96057	0.96151	0.999998	2004	0	0.30287	0.039427	0.096199	0.845302	244	3	0.30287
CDC42EP4	4	0.9459	0.94625	0.999998	1963	0	0.18855	0.039556	0.099957	0.845302	245	3	0.18855
NANOS3	4	0.95619	0.95645	0.999998	1994	0	0.23406	0.039924	0.10066	0.845302	246	3	0.23406
LSM8	4	0.4748	0.58219	0.999998	1154	1	0.32459	0.039986	0.10077	0.845302	247	3	0.32459
LUC7L	4	0.59389	0.64578	0.999998	1296	1	0.38404	0.040109	0.10102	0.845302	248	3	0.38404
TRMT1	4	0.60333	0.65133	0.999998	1312	1	0.30455	0.040294	0.10137	0.845302	249	3	0.30455
RPTOR	3	0.85526	0.85617	0.999998	1769	0	0.39755	0.040541	0.098714	0.845302	250	2	0.39755
SMN1	3	0.38443	0.45695	0.999998	1050	1	0.43362	0.040622	0.098881	0.845302	251	2	0.43362
ZCCHC7	4	0.69833	0.71426	0.999998	1463	1	0.31665	0.040733	0.10233	0.845302	252	2	0.31665
ACAA2	2	0.95916	0.95957	0.999998	2001	0	0.4022	0.040839	0.073552	0.770359	253	2	0.4022
SREK1	3	0.57861	0.59307	0.999998	1278	1	0.5128	0.041435	0.10077	0.845302	254	2	0.5128
ZC3HAV1L	3	0.95856	0.95931	0.999998	2000	0	0.20799	0.041439	0.10078	0.845302	255	3	0.20799
SNRPD2	3	0.90708	0.90815	0.999998	1870	0	0.42575	0.041517	0.10097	0.845302	256	2	0.42575
PRPF19	3	0.95833	0.9591	0.999998	1999	0	0.32517	0.041666	0.10119	0.845302	257	3	0.32517
GFM1	4	0.041587	0.10159	0.949894	227	1	0.3362	0.042113	0.10505	0.848345	258	3	0.3362
BAZ2B	3	0.95788	0.95864	0.999998	1998	0	0.1001	0.042124	0.10227	0.845302	259	3	0.1001
GEMIN8	4	0.91522	0.91576	0.999998	1887	0	0.21306	0.042303	0.10547	0.848345	260	3	0.21306
VARS2	4	0.60003	0.64944	0.999998	1303	1	0.1809	0.042495	0.10585	0.848345	261	3	0.1809
SNRPD3	3	0.73012	0.73219	0.999998	1514	0	0.38309	0.042503	0.10321	0.848345	262	2	0.38309
CPEB1	4	0.62573	0.66484	0.999998	1352	1	0.17914	0.042815	0.10644	0.848345	263	3	0.17914
DUSP14	3	0.2433	0.36668	0.999998	790	1	0.27362	0.043083	0.10444	0.848345	264	2	0.27362
ELAVL1	3	0.94399	0.94475	0.999998	1959	0	0.23954	0.043196	0.10466	0.848345	265	2	0.23954
HIST1H1B	4	0.55027	0.62072	0.999998	1240	1	0.028672	0.043546	0.10776	0.848345	266	1	0.028672
RIF1	3	0.6371	0.64243	0.999998	1367	1	-0.044371	0.043564	0.10545	0.848345	267	1	-0.044371
DST	4	0.87625	0.87585	0.999998	1810	0	0.18675	0.043589	0.10783	0.848345	268	3	0.18675
CNOT1	2	0.95635	0.95681	0.999998	1996	0	0.53895	0.043647	0.078197	0.792469	269	2	0.53895
RBMXL2	4	0.80906	0.80889	0.999998	1661	0	0.22449	0.043652	0.10798	0.848345	270	2	0.22449
RPS3	3	0.68008	0.68263	0.999998	1433	1	0.17897	0.043932	0.10631	0.848345	271	2	0.17897
RPL41	3	0.61964	0.6274	0.999998	1339	1	0.11761	0.044669	0.10787	0.848345	272	2	0.11761
PURO	3	0.79176	0.79294	0.999998	1623	0	0.30864	0.04476	0.10813	0.848345	273	2	0.30864
RPL27	3	0.95491	0.95554	0.999998	1989	0	0.21784	0.045085	0.10894	0.850728	274	3	0.21784
RPL23A	3	0.95477	0.95542	0.999998	1988	0	0.20711	0.04523	0.10921	0.850728	275	3	0.20711
NOP16	4	0.0053025	0.018407	0.625057	62	2	0.080624	0.04549	0.1118	0.856762	276	2	0.080624
UPF2	4	0.43071	0.56201	0.999998	1105	1	0.14416	0.045955	0.11272	0.856762	277	2	0.14416
ST13	3	0.64095	0.64587	0.999998	1373	1	-0.052251	0.046141	0.11055	0.855071	278	1	-0.052251
MEX3D	3	0.7156	0.71786	0.999998	1487	0	0.018847	0.046508	0.11108	0.856209	279	1	0.018847
PPIL3	4	0.95167	0.95172	0.999998	1976	0	0.26006	0.046773	0.11412	0.861437	280	3	0.26006
FAM98B	3	0.93251	0.93334	0.999998	1928	0	0.40136	0.047328	0.11218	0.856762	281	2	0.40136
HTATSF1	4	0.28611	0.4229	0.999998	876	2	-0.029298	0.047943	0.11637	0.871067	282	2	-0.029298
TRMT10A	4	0.9101	0.91055	0.999998	1876	0	0.28903	0.048309	0.11709	0.871775	283	3	0.28903
TXNL4B	3	0.0085146	0.023427	0.64276	85	2	-0.38091	0.048713	0.11402	0.861437	284	1	-0.38091
CD2BP2	4	0.92976	0.93002	0.999998	1921	0	0.19548	0.049178	0.11884	0.872761	285	3	0.19548
RPL18A	4	0.98276	0.98275	0.999998	2062	0	0.46438	0.049384	0.11921	0.872761	286	3	0.46438
POLR2B	2	0.95046	0.95065	0.999998	1972	0	0.65701	0.049542	0.088075	0.843335	287	2	0.65701
ETF1	3	0.86437	0.86522	0.999998	1789	0	0.66936	0.049694	0.11535	0.867698	288	2	0.66936
NOVA1	4	0.68535	0.70481	0.999998	1443	1	0.21992	0.049879	0.12021	0.873139	289	3	0.21992
METTL15	4	0.6467	0.67823	0.999998	1383	1	0.15058	0.05002	0.12046	0.873139	290	3	0.15058
EIF1B	3	0.71576	0.71798	0.999998	1489	0	0.043877	0.050547	0.11659	0.871067	291	1	0.043877
CORO1A	4	0.36597	0.50927	0.999998	1021	2	-0.036229	0.051352	0.12312	0.889439	292	2	-0.036229
SF3A2	2	0.94847	0.9488	0.999998	1966	0	0.40811	0.051533	0.091088	0.845302	293	2	0.40811
HSP90AB1	3	0.15077	0.24618	0.999998	576	2	-0.14936	0.051646	0.1182	0.872761	294	1	-0.14936
GRN	4	0.78249	0.7834	0.999998	1597	1	0.17641	0.052054	0.12449	0.896382	295	2	0.17641
PSMC4	3	0.79914	0.80013	0.999998	1638	0	0.47442	0.052202	0.11898	0.872761	296	2	0.47442
CPSF3L	4	0.89334	0.89357	0.999998	1846	0	0.38175	0.052379	0.12509	0.897793	297	3	0.38175
U2AF2	3	0.95075	0.95146	0.999998	1973	0	0.26461	0.052745	0.11973	0.873139	298	2	0.26461
TAF2	4	0.70202	0.71695	0.999998	1469	1	0.19689	0.052916	0.12621	0.899942	299	2	0.19689
HBS1L	4	0.25305	0.38652	0.999998	812	2	-0.046693	0.053782	0.12799	0.90298	300	1	-0.046693
AATF	4	0.73504	0.74242	0.999998	1523	1	0.27324	0.055178	0.13043	0.910625	301	3	0.27324
KIAA0391	2	0.94455	0.94501	0.999998	1962	0	0.84209	0.055453	0.097465	0.845302	302	2	0.84209
C19ORF66	4	0.95585	0.95607	0.999998	1993	0	0.36868	0.055478	0.13099	0.910625	303	3	0.36868
GEMIN6	4	0.95372	0.95392	0.999998	1984	0	0.21905	0.055553	0.13112	0.910625	304	3	0.21905
TRMT6	4	0.95219	0.95225	0.999998	1978	0	0.083563	0.055722	0.13146	0.910625	305	3	0.083563
DIS3L	2	0.94413	0.94466	0.999998	1960	0	0.21137	0.05587	0.09823	0.845302	306	2	0.21137
GSTP1	4	0.72403	0.73372	0.999998	1503	1	0.1684	0.056043	0.13208	0.912094	307	2	0.1684
ELP5	4	0.15377	0.27849	0.999998	583	2	0.11211	0.056691	0.13331	0.914786	308	2	0.11211
KIAA0100	3	0.71214	0.71414	0.999998	1482	0	0.12624	0.05713	0.12572	0.899324	309	1	0.12624
RARS	2	0.94281	0.94328	0.999998	1953	0	0.22538	0.057194	0.1005	0.845302	310	2	0.22538
KHNYN	4	0.80582	0.80566	0.999998	1650	0	0.17681	0.057526	0.13478	0.916417	311	3	0.17681
GSPT1	4	0.79043	0.79078	0.999998	1618	1	0.23996	0.057602	0.13495	0.916417	312	3	0.23996
SPATS2	3	0.034695	0.085827	0.936781	196	2	-0.25279	0.05786	0.12677	0.900942	313	1	-0.25279
ENO1	2	0.67269	0.67209	0.999998	1418	0	0.41182	0.057958	0.10184	0.845302	314	1	0.41182
WRAP53	4	0.51363	0.60155	0.999998	1191	1	0.19721	0.058141	0.13592	0.916417	315	3	0.19721
MPHOSPH6	4	0.038151	0.094765	0.936781	217	1	0.32028	0.058211	0.13608	0.916417	316	2	0.32028
LRRC59	4	0.93161	0.93217	0.999998	1926	0	0.176	0.058296	0.13629	0.916417	317	3	0.176
RPUSD2	4	0.52907	0.60937	0.999998	1212	1	0.17838	0.05845	0.13656	0.916417	318	3	0.17838
ATXN1L	3	0.22434	0.34254	0.999998	735	2	-0.16766	0.058954	0.12825	0.90298	319	1	-0.16766
ZNF385A	3	0.23349	0.35423	0.999998	763	1	0.3234	0.058995	0.12829	0.90298	320	2	0.3234
EIF3D	4	0.92223	0.92268	0.999998	1901	0	0.37994	0.059762	0.13904	0.923627	321	3	0.37994
NELFE	4	0.90716	0.90773	0.999998	1871	0	0.21402	0.060544	0.14064	0.927487	322	3	0.21402
NDRG1	4	0.096926	0.20785	0.999998	430	2	-0.02548	0.06056	0.14067	0.927487	323	2	-0.02548
NOP10	4	0.37399	0.51824	0.999998	1034	1	0.17647	0.061118	0.14164	0.931065	324	3	0.17647
DYNC1I2	3	0.073817	0.14175	0.999998	345	1	0.55925	0.061308	0.13142	0.910625	325	2	0.55925
DHX36	4	0.976	0.97591	0.999998	2043	0	0.17862	0.061596	0.14252	0.931269	326	3	0.17862
AKAP1	4	0.16237	0.28795	0.999998	611	1	0.14252	0.061996	0.14333	0.933802	327	3	0.14252
GAPDH	3	0.9539	0.95448	0.999998	1986	0	0.30972	0.062283	0.13263	0.912993	328	2	0.30972
ESRP1	4	0.61161	0.65626	0.999998	1325	1	0.00064002	0.06249	0.14434	0.936787	329	2	0.00064002
U2SURP	2	0.88269	0.8819	0.999998	1823	0	0.42765	0.062618	0.10974	0.851854	330	2	0.42765
RBMY1D	4	0.34206	0.48374	0.999998	978	2	0.1828	0.062915	0.14504	0.936787	331	2	0.1828
POLR2E	4	0.95347	0.95364	0.999998	1982	0	0.47731	0.062963	0.14511	0.936787	332	3	0.47731
PCNP	4	0.43369	0.56328	0.999998	1108	1	0.1312	0.063449	0.1461	0.936787	333	3	0.1312
ENSA	4	0.1409	0.26416	0.999998	546	1	0.074661	0.063454	0.14612	0.936787	334	1	0.074661
PLD6	4	0.41123	0.55302	0.999998	1086	1	0.20254	0.06358	0.14636	0.936787	335	2	0.20254
PIH1D2	3	0.64819	0.6527	0.999998	1385	1	0.26897	0.063757	0.13463	0.916417	336	2	0.26897
MAPRE1	4	0.67719	0.699	0.999998	1426	1	0.20982	0.063846	0.14694	0.93778	337	2	0.20982
STX18	2	0.9357	0.93588	0.999998	1936	0	0.50768	0.0643	0.11261	0.856762	338	2	0.50768
UPF3A	4	0.39334	0.53931	0.999998	1063	1	0.17854	0.06484	0.14891	0.941008	339	3	0.17854
MRPS23	4	0.43797	0.56533	0.999998	1117	1	0.17513	0.064922	0.14902	0.941008	340	3	0.17513
TAF15	4	0.95561	0.95586	0.999998	1991	0	0.13984	0.065005	0.14917	0.941008	341	3	0.13984
CELF3	4	0.14716	0.27104	0.999998	567	2	-0.044006	0.065379	0.1499	0.942884	342	2	-0.044006
MRPL18	3	0.48349	0.52212	0.999998	1162	1	-0.00056664	0.065498	0.1369	0.916417	343	1	-0.00056664
DROSHA	4	0.85754	0.85739	0.999998	1773	0	0.18916	0.067086	0.15319	0.957465	344	3	0.18916
GP2	3	0.85389	0.85481	0.999998	1767	0	0.27845	0.067257	0.13924	0.923627	345	2	0.27845
KIF1C	4	0.80862	0.80841	0.999998	1658	0	0.23217	0.067492	0.15395	0.957465	346	2	0.23217
NOL8	4	0.13957	0.26278	0.999998	544	2	0.31371	0.067766	0.1544	0.957465	347	2	0.31371
CISD1	4	0.93661	0.9369	0.999998	1938	0	0.15141	0.068779	0.15617	0.96155	348	3	0.15141
TRAP1	4	0.64901	0.67979	0.999998	1389	1	0.17963	0.068864	0.15638	0.96155	349	3	0.17963
SMAD9	4	0.16281	0.28837	0.999998	612	1	0.088278	0.069277	0.15718	0.963258	350	2	0.088278
ZNF598	4	0.9256	0.92601	0.999998	1911	0	0.27323	0.069463	0.15754	0.963258	351	3	0.27323
METTL3	3	0.41919	0.47898	0.999998	1096	1	0.23508	0.069601	0.14247	0.931269	352	2	0.23508
TRMT44	4	0.38636	0.53168	0.999998	1053	1	0.19393	0.07108	0.16048	0.975894	353	2	0.19393
DDX43	4	0.8216	0.82138	0.999998	1690	0	0.1096	0.071103	0.16049	0.975894	354	3	0.1096
MRPL49	4	0.17864	0.30553	0.999998	638	2	0.0075575	0.072095	0.16239	0.981962	355	2	0.0075575
RNASE3	4	0.97176	0.9718	0.999998	2037	0	0.25799	0.073474	0.16501	0.989015	356	3	0.25799
ZFR	4	0.6061	0.65297	0.999998	1316	1	0.10294	0.073562	0.16517	0.989015	357	3	0.10294
RNASE6	4	0.88125	0.88107	0.999998	1819	0	0.14657	0.074274	0.16662	0.989015	358	3	0.14657
YTHDF1	4	0.35198	0.49466	0.999998	992	1	0.18987	0.074452	0.16698	0.989015	359	3	0.18987
RPS17	3	0.30101	0.40795	0.999998	903	1	0.54564	0.074496	0.14887	0.941008	360	2	0.54564
TYW5	4	0.95976	0.95985	0.999998	2003	0	0.12535	0.074542	0.16717	0.989015	361	3	0.12535
MBNL3	4	0.87488	0.87454	0.999998	1808	0	0.19684	0.07481	0.16778	0.989926	362	3	0.19684
KPNB1	3	0.40936	0.47271	0.999998	1082	1	0.29158	0.075619	0.15046	0.943701	363	2	0.29158
SAFB2	4	0.72806	0.73691	0.999998	1508	1	0.14725	0.076888	0.17179	0.991519	364	2	0.14725
RPL11	4	0.96302	0.96319	0.999998	2010	0	0.24171	0.076978	0.17196	0.991519	365	3	0.24171
EIF3G	4	0.85146	0.85128	0.999998	1759	0	0.21184	0.07716	0.17229	0.991519	366	3	0.21184
PABPC5	4	0.29695	0.43455	0.999998	895	1	0.14374	0.077252	0.1724	0.991519	367	3	0.14374
ERI1	4	0.69273	0.71008	0.999998	1458	1	-0.050924	0.077346	0.17258	0.991519	368	1	-0.050924
SAMHD1	4	0.57848	0.63664	0.999998	1277	1	0.13683	0.077753	0.17349	0.991519	369	2	0.13683
GTPBP3	4	0.85074	0.85041	0.999998	1757	0	0.086898	0.078476	0.17473	0.991519	370	2	0.086898
TARBP2	4	0.60761	0.65391	0.999998	1321	1	0.0020587	0.078774	0.17529	0.991519	371	1	0.0020587
C15ORF52	3	0.48129	0.52053	0.999998	1160	1	0.19205	0.079215	0.15529	0.96027	372	2	0.19205
HUWE1	4	0.79309	0.79325	0.999998	1626	1	0.15576	0.079553	0.17661	0.992922	373	3	0.15576
RBM15	4	0.94036	0.94063	0.999998	1948	0	0.13865	0.079646	0.17677	0.992922	374	3	0.13865
FASTK	2	0.91967	0.91938	0.999998	1894	0	0.42342	0.080332	0.13804	0.92123	375	2	0.42342
MTRF1	4	0.15034	0.27465	0.999998	575	2	-0.044427	0.081151	0.1796	0.997851	376	2	-0.044427
ARPC1B	4	0.97797	0.97781	0.999998	2045	0	0.11366	0.082462	0.18206	0.999975	377	3	0.11366
NOP56	4	0.646	0.67783	0.999998	1382	1	0.24251	0.082874	0.18272	0.999975	378	2	0.24251
SNRPA1	4	0.78665	0.78725	0.999998	1607	1	0.098296	0.083049	0.18299	0.999975	379	2	0.098296
POLR2H	3	0.036918	0.090165	0.936781	210	1	-0.094798	0.083519	0.161	0.976262	380	1	-0.094798
SECISBP2L	4	0.71427	0.72639	0.999998	1486	1	0.21347	0.083604	0.18396	0.999975	381	3	0.21347
RPL22	4	0.87804	0.87777	0.999998	1814	0	0.17124	0.083997	0.18472	0.999975	382	3	0.17124
PNO1	4	0.095634	0.20544	0.999998	425	3	-0.26699	0.084471	0.18563	0.999975	383	1	-0.26699
PNRC2	4	0.85013	0.84989	0.999998	1756	0	0.24424	0.08466	0.18595	0.999975	384	3	0.24424
KRAS	4	0.77382	0.77568	0.999998	1581	1	0.072391	0.085418	0.18732	0.999975	385	2	0.072391
SAP18	4	0.33388	0.4743	0.999998	964	1	0.11365	0.086208	0.18884	0.999975	386	3	0.11365
NCBP1	4	0.53508	0.61252	0.999998	1219	1	0.21289	0.086305	0.18905	0.999975	387	3	0.21289
SNTB2	4	0.78361	0.78445	0.999998	1598	1	0.10107	0.08738	0.19105	0.999975	388	3	0.10107
PPIB	4	0.97803	0.97786	0.999998	2046	0	0.19867	0.087773	0.19182	0.999975	389	3	0.19867
PTBP1	3	0.29742	0.40587	0.999998	897	1	0.13181	0.087809	0.16663	0.989015	390	2	0.13181
PC	4	0.034707	0.087881	0.936781	197	1	0.11887	0.087969	0.19222	0.999975	391	2	0.11887
WIBG	4	0.15192	0.27647	0.999998	579	2	0.015925	0.089198	0.19451	0.999975	392	1	0.015925
VIM	3	0.70564	0.70733	0.999998	1472	0	0.24696	0.089506	0.16872	0.991519	393	2	0.24696
IGHMBP2	3	0.51437	0.54383	0.999998	1193	1	-0.070649	0.090662	0.17027	0.991519	394	1	-0.070649
ICK	2	0.7283	0.72741	0.999998	1509	0	0.34953	0.090818	0.15432	0.957465	395	1	0.34953
DUT	4	0.51628	0.60294	0.999998	1195	1	0.19813	0.090867	0.19757	0.999975	396	2	0.19813
HADHB	3	0.82702	0.82759	0.999998	1700	0	0.1447	0.091398	0.17128	0.991519	397	2	0.1447
CCNT1	4	0.94862	0.94885	0.999998	1968	0	0.13782	0.091554	0.19896	0.999975	398	2	0.13782
ASCC3	4	0.76643	0.76888	0.999998	1570	1	0.11801	0.091957	0.19966	0.999975	399	3	0.11801
DZIP1	4	0.08888	0.19292	0.999998	390	2	0.056632	0.092098	0.19992	0.999975	400	2	0.056632
MAK16	4	0.27494	0.41058	0.999998	849	2	-0.031377	0.092495	0.20056	0.999975	401	2	-0.031377
EEF2K	4	0.76111	0.7641	0.999998	1566	1	0.10047	0.092767	0.20108	0.999975	402	3	0.10047
DDX46	3	0.16613	0.26644	0.999998	617	1	0.27917	0.092784	0.1735	0.991519	403	2	0.27917
TARS	3	0.8356	0.83581	0.999998	1719	0	0.29733	0.093016	0.1738	0.991519	404	2	0.29733
IREB2	3	0.37893	0.45378	0.999998	1040	1	0.2978	0.093248	0.17413	0.991519	405	2	0.2978
RPS23	3	0.91487	0.91568	0.999998	1886	0	0.75463	0.09383	0.17491	0.991519	406	2	0.75463
CACYBP	4	0.65588	0.68412	0.999998	1398	1	-0.015825	0.093906	0.20307	0.999975	407	1	-0.015825
SF1	3	0.76826	0.76948	0.999998	1572	0	0.2569	0.094063	0.17523	0.991519	408	2	0.2569
TUBA1B	4	0.98116	0.98115	0.999998	2054	0	0.32891	0.094297	0.20386	0.999975	409	3	0.32891
ZC3HAV1	4	0.27077	0.40592	0.999998	840	2	0.029703	0.094376	0.204	0.999975	410	2	0.029703
ELAC2	4	0.13583	0.25872	0.999998	529	2	0.18747	0.095202	0.2054	0.999975	411	2	0.18747
AES	3	0.7004	0.70225	0.999998	1465	0	0.17442	0.095583	0.17728	0.992922	412	2	0.17442
RPL35A	3	0.25212	0.37805	0.999998	809	2	-0.1161	0.095639	0.17736	0.992922	413	1	-0.1161
EBP	4	0.27891	0.41469	0.999998	860	1	0.013145	0.096253	0.20738	0.999975	414	1	0.013145
SETD1A	4	0.98142	0.98141	0.999998	2056	0	0.20095	0.096255	0.20739	0.999975	415	3	0.20095
HARS	4	0.94288	0.94322	0.999998	1954	0	0.28982	0.096462	0.20779	0.999975	416	3	0.28982
TRIM71	4	0.60711	0.65357	0.999998	1319	1	0.07731	0.097084	0.20886	0.999975	417	2	0.07731
PABPC1L2B	2	0.90272	0.90191	0.999998	1864	0	0.23325	0.097276	0.16462	0.989015	418	2	0.23325
NCBP2	4	0.81979	0.81959	0.999998	1685	0	0.17316	0.09766	0.20986	0.999975	419	2	0.17316
ZFR2	4	0.72307	0.73303	0.999998	1501	1	0.13906	0.097817	0.21016	0.999975	420	3	0.13906
REPIN1	4	0.58949	0.64311	0.999998	1290	1	0.098769	0.097921	0.21031	0.999975	421	3	0.098769
ZC3H12D	3	0.24833	0.37328	0.999998	798	1	0.16994	0.098416	0.18092	0.999975	422	2	0.16994
PDIA3	4	0.94906	0.94923	0.999998	1969	0	0.17662	0.09855	0.21148	0.999975	423	3	0.17662
MYO18A	4	0.54272	0.61662	0.999998	1229	1	-0.015836	0.098596	0.21156	0.999975	424	2	-0.015836
WBP4	4	0.83975	0.83943	0.999998	1727	0	0.14148	0.098761	0.21184	0.999975	425	3	0.14148
OAS2	4	0.89935	0.89979	0.999998	1859	0	0.079811	0.09882	0.21194	0.999975	426	2	0.079811
TCEA1	4	0.69293	0.7102	0.999998	1459	1	0.15449	0.099287	0.21279	0.999975	427	3	0.15449
UTP6	4	0.53294	0.61146	0.999998	1217	1	0.12415	0.099296	0.21281	0.999975	428	2	0.12415
NUP98	3	0.95106	0.95175	0.999998	1974	0	0.33697	0.10008	0.18328	0.999975	429	2	0.33697
CHERP	4	0.89615	0.89659	0.999998	1853	0	0.22123	0.10024	0.21453	0.999975	430	3	0.22123
AUH	4	0.028707	0.075153	0.891223	178	3	-0.12165	0.10093	0.21576	0.999975	431	1	-0.12165
DZIP3	4	0.9038	0.90429	0.999998	1866	0	0.13767	0.10137	0.21655	0.999975	432	2	0.13767
RNASE9	4	0.74535	0.75109	0.999998	1537	1	-0.019762	0.10234	0.21818	0.999975	433	1	-0.019762
RRM1	4	0.88805	0.88815	0.999998	1834	0	0.23914	0.10248	0.21839	0.999975	434	3	0.23914
GTPBP1	4	0.87408	0.87365	0.999998	1807	0	0.12939	0.10394	0.22108	0.999975	435	2	0.12939
C1QBP	4	0.52038	0.60501	0.999998	1202	1	0.23211	0.1041	0.22134	0.999975	436	3	0.23211
DND1	4	0.95452	0.95474	0.999998	1987	0	0.09451	0.10432	0.22172	0.999975	437	3	0.09451
RNASE10	4	0.94674	0.94699	0.999998	1964	0	0.11237	0.10464	0.22231	0.999975	438	3	0.11237
PSMD1	4	0.93315	0.9336	0.999998	1930	0	0.26121	0.10523	0.22328	0.999975	439	2	0.26121
CCRN4L	4	0.84681	0.84657	0.999998	1748	0	0.012862	0.1056	0.22398	0.999975	440	1	0.012862
EZR	4	0.62778	0.66612	0.999998	1355	1	0.087231	0.10572	0.22423	0.999975	441	2	0.087231
EIF2D	4	0.64763	0.67887	0.999998	1384	1	0.20801	0.10573	0.22425	0.999975	442	3	0.20801
DDX56	4	0.70038	0.71573	0.999998	1464	1	0.090783	0.10606	0.22492	0.999975	443	2	0.090783
CELF4	4	0.94949	0.94966	0.999998	1970	0	0.13573	0.10617	0.2251	0.999975	444	3	0.13573
DDX51	4	0.090612	0.19619	0.999998	396	2	0.03663	0.10637	0.2255	0.999975	445	2	0.03663
LARP1	4	0.88257	0.88236	0.999998	1822	0	0.10759	0.10661	0.22592	0.999975	446	3	0.10759
NOS1	2	0.26968	0.30183	0.999998	836	1	0.18792	0.10667	0.17926	0.997851	447	1	0.18792
YWHAG	3	0.85894	0.85981	0.999998	1776	0	0.22255	0.10675	0.19192	0.999975	448	2	0.22255
DIEXF	4	0.55745	0.62481	0.999998	1250	1	0.15975	0.10694	0.22654	0.999975	449	3	0.15975
ZCCHC3	2	0.71589	0.71512	0.999998	1490	0	0.27688	0.10715	0.18007	0.997932	450	1	0.27688
THOC7	4	0.56914	0.63144	0.999998	1264	1	0.13153	0.10738	0.22737	0.999975	451	3	0.13153
GATC	3	0.34174	0.43133	0.999998	976	1	0.14589	0.10748	0.19284	0.999975	452	2	0.14589
SMG1	4	0.96644	0.9665	0.999998	2023	0	0.14435	0.10804	0.22863	0.999975	453	3	0.14435
PAIP2	3	0.20159	0.31295	0.999998	689	1	0.13965	0.1081	0.19368	0.999975	454	2	0.13965
EZH1	4	0.49813	0.59358	0.999998	1181	1	0.091448	0.10839	0.22916	0.999975	455	2	0.091448
TCERG1	3	0.57882	0.59324	0.999998	1279	1	0.17472	0.10859	0.19434	0.999975	456	2	0.17472
XPO5	4	0.983	0.98303	0.999998	2064	0	0.17501	0.10982	0.2316	0.999975	457	3	0.17501
ZCCHC14	4	0.72016	0.73084	0.999998	1496	1	0.10473	0.11027	0.23246	0.999975	458	3	0.10473
PCIF1	4	0.93526	0.93562	0.999998	1933	0	0.13106	0.1108	0.23341	0.999975	459	2	0.13106
DARS	4	0.34685	0.48925	0.999998	982	1	0.050398	0.11117	0.23414	0.999975	460	1	0.050398
MRPL3	4	0.97099	0.9711	0.999998	2032	0	0.24435	0.11162	0.23492	0.999975	461	3	0.24435
SAMSN1	4	0.82381	0.82355	0.999998	1694	0	0.040073	0.11163	0.23494	0.999975	462	1	0.040073
IPO5	4	0.69335	0.71053	0.999998	1460	1	0.11665	0.11184	0.23532	0.999975	463	3	0.11665
ZFP36L1	4	0.64832	0.67927	0.999998	1386	1	0.14136	0.11196	0.23555	0.999975	464	3	0.14136
MRPL12	4	0.77149	0.77354	0.999998	1577	1	-0.0097584	0.1121	0.23579	0.999975	465	1	-0.0097584
ADARB2	3	0.26607	0.38837	0.999998	832	1	0.25531	0.11222	0.19893	0.999975	466	2	0.25531
FAM50A	4	0.91068	0.91119	0.999998	1877	0	0.081541	0.11298	0.23729	0.999975	467	3	0.081541
PDIA2	4	0.97323	0.97332	0.999998	2038	0	0.069716	0.11302	0.23736	0.999975	468	2	0.069716
FAM46A	4	0.41868	0.55642	0.999998	1094	1	0.17902	0.11332	0.2379	0.999975	469	3	0.17902
RPS18	4	0.86218	0.86201	0.999998	1784	0	0.18655	0.11348	0.23821	0.999975	470	2	0.18655
IPO8	2	0.1283	0.19671	0.999998	509	1	-0.11786	0.11359	0.18957	0.999975	471	1	-0.11786
POLR2I	4	0.92603	0.92639	0.999998	1914	0	0.32711	0.11377	0.23876	0.999975	472	3	0.32711
EIF4H	3	0.8828	0.88328	0.999998	1824	0	0.015308	0.11432	0.20179	0.999975	473	1	0.015308
MDH1	4	0.76506	0.76753	0.999998	1569	1	0.0024927	0.11441	0.2398	0.999975	474	1	0.0024927
RPL37	3	0.50778	0.53931	0.999998	1185	1	0.5225	0.1151	0.20291	0.999975	475	2	0.5225
POP5	4	0.038643	0.095737	0.939648	219	1	0.13446	0.11537	0.24152	0.999975	476	3	0.13446
MRPL11	4	0.95014	0.95026	0.999998	1971	0	0.21349	0.11549	0.24168	0.999975	477	3	0.21349
TNRC6B	4	0.15436	0.27908	0.999998	585	2	-0.095855	0.11579	0.24215	0.999975	478	1	-0.095855
ZRANB2	3	0.087095	0.15992	0.999998	388	1	-0.029588	0.11607	0.20415	0.999975	479	1	-0.029588
DUS3L	4	0.78633	0.78693	0.999998	1604	1	0.21031	0.11641	0.24311	0.999975	480	3	0.21031
SECISBP2	4	0.96819	0.96812	0.999998	2025	0	0.14311	0.11664	0.24353	0.999975	481	3	0.14311
SEPT11	3	0.92983	0.93066	0.999998	1922	0	0.15211	0.117	0.20534	0.999975	482	2	0.15211
DUSP9	4	0.80299	0.803	0.999998	1646	0	0.19121	0.11714	0.2445	0.999975	483	2	0.19121
