id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ERI3	4	0.33917	0.48431	0.999998	969	1	0.70637	0.028319	0.081936	0.717762	242	3	0.70637
DDX1	4	0.73965	0.7544	0.999998	1552	1	0.26191	0.029293	0.083908	0.729196	243	2	0.26191
RPS5	3	0.97058	0.97127	0.999998	2042	0	0.90684	0.029421	0.073726	0.687066	244	3	0.90684
FUBP3	4	0.26786	0.41225	0.999998	856	1	0.68924	0.02979	0.084907	0.734963	245	2	0.68924
LRPPRC	4	0.76177	0.77054	0.999998	1589	1	0.6699	0.030136	0.085662	0.736692	246	3	0.6699
DZIP1	4	0.25676	0.40119	0.999998	829	1	0.95924	0.030187	0.085779	0.736692	247	3	0.95924
WARS	3	0.055865	0.12644	0.835724	342	1	0.92532	0.030398	0.075923	0.695135	248	2	0.92532
RPS26	3	0.96131	0.96225	0.999998	2014	0	1.1367	0.030747	0.076715	0.695135	249	3	1.1367
RPL5	3	0.96921	0.96996	0.999998	2039	0	0.36312	0.030794	0.076814	0.695135	250	3	0.36312
RNASE8	4	0.38569	0.53173	0.999998	1060	1	0.55854	0.03101	0.087606	0.743542	251	3	0.55854
RBM44	4	0.81191	0.81173	0.999998	1686	1	0.40774	0.031239	0.088071	0.743542	252	2	0.40774
RPS20	2	0.9683	0.96799	0.999998	2037	0	1.0617	0.031696	0.057989	0.622573	253	2	1.0617
MRPS18B	4	0.2346	0.37849	0.999998	776	1	0.079705	0.032211	0.090074	0.750047	254	1	0.079705
TARS	4	0.078475	0.17659	0.898911	417	1	0.72137	0.033182	0.091901	0.762357	255	3	0.72137
NOM1	3	0.96645	0.96715	0.999998	2030	0	0.72803	0.03355	0.083211	0.726027	256	3	0.72803
TPR	4	0.71037	0.73437	0.999998	1500	1	0.72271	0.033614	0.092787	0.763921	257	3	0.72271
SECISBP2	4	0.34535	0.49094	0.999998	982	1	0.26978	0.034637	0.094781	0.777413	258	2	0.26978
ALDH18A1	3	0.87322	0.87387	0.999998	1808	0	0.71493	0.03487	0.086145	0.736947	259	2	0.71493
TCF20	3	0.96479	0.96565	0.999998	2026	0	0.34637	0.035208	0.087004	0.741399	260	3	0.34637
RPL37A	4	0.6827	0.71709	0.999998	1464	1	0.57746	0.035607	0.096666	0.784067	261	3	0.57746
RPL23A	4	0.96088	0.9613	0.999998	2010	0	0.98865	0.035824	0.0971	0.784681	262	3	0.98865
IFIH1	3	0.10389	0.19017	0.904519	502	1	-0.19629	0.035963	0.088569	0.743542	263	1	-0.19629
FTSJ2	3	0.96402	0.96488	0.999998	2024	0	0.43574	0.035976	0.088614	0.743542	264	3	0.43574
RIOK2	3	0.70934	0.71251	0.999998	1498	1	1.4075	0.036328	0.089455	0.747733	265	2	1.4075
NDRG1	4	0.80543	0.80597	0.999998	1674	1	0.71585	0.036341	0.098072	0.786363	266	2	0.71585
RPL36	4	0.54297	0.644	0.999998	1277	1	0.58938	0.036691	0.098723	0.786363	267	3	0.58938
NOS1	4	0.48929	0.62023	0.999998	1228	1	0.97208	0.036756	0.09884	0.786363	268	3	0.97208
PDIA3	4	0.76733	0.77484	0.999998	1595	1	-0.030188	0.037059	0.099374	0.786363	269	2	-0.030188
RBM48	4	0.5164	0.63231	0.999998	1247	1	1.1107	0.037211	0.099677	0.786363	270	3	1.1107
WBSCR16	4	0.24996	0.39455	0.999998	814	1	0.74411	0.037278	0.099821	0.786363	271	3	0.74411
MRPL44	3	0.41514	0.50078	0.999998	1117	1	1.1192	0.037741	0.09261	0.763921	272	2	1.1192
NOL10	4	0.65735	0.70184	0.999998	1420	1	0.60669	0.037852	0.10107	0.792097	273	3	0.60669
FASN	4	0.96662	0.96693	0.999998	2031	0	0.78811	0.038119	0.10163	0.792097	274	3	0.78811
PUF60	4	0.23052	0.37445	0.999998	766	1	-0.10843	0.03851	0.10236	0.792097	275	1	-0.10843
NOP16	4	0.7834	0.78775	0.999998	1626	1	0.60873	0.038915	0.10314	0.793868	276	3	0.60873
MRPS11	4	0.31663	0.46169	0.999998	944	2	-0.10601	0.038993	0.10331	0.793868	277	1	-0.10601
EIF3H	3	0.18855	0.29945	0.999998	691	2	-0.54893	0.039239	0.09578	0.782677	278	1	-0.54893
YBX2	3	0.96054	0.96147	0.999998	2008	0	0.75986	0.03946	0.096245	0.783558	279	3	0.75986
RNASE11	4	0.92286	0.92279	0.999998	1916	0	0.55032	0.039514	0.10425	0.797318	280	3	0.55032
MRPS34	4	0.40918	0.55571	0.999998	1103	1	-0.025988	0.039959	0.10509	0.797318	281	1	-0.025988
SEC63	3	0.95993	0.96078	0.999998	2005	0	0.86409	0.040069	0.097584	0.785691	282	3	0.86409
EEF1E1	4	0.41719	0.5637	0.999998	1122	1	0.010223	0.040442	0.10596	0.797318	283	1	0.010223
RSL24D1	4	0.97814	0.97846	0.999998	2072	0	0.76475	0.040605	0.10631	0.797318	284	3	0.76475
ADARB1	4	0.38913	0.53529	0.999998	1064	1	0.80726	0.040912	0.10695	0.799361	285	3	0.80726
SEC62	4	0.20694	0.35076	0.999998	725	1	0.52698	0.041591	0.10829	0.801899	286	3	0.52698
MTPAP	4	0.31626	0.46136	0.999998	942	1	0.67577	0.041786	0.10871	0.801899	287	2	0.67577
NOP14	3	0.95811	0.95888	0.999998	2001	0	0.61054	0.041888	0.10168	0.792097	288	3	0.61054
COL14A1	3	0.95793	0.95868	0.999998	1999	0	0.6295	0.042068	0.10209	0.792097	289	3	0.6295
SAMD4B	4	0.46605	0.61083	0.999998	1203	1	0.4871	0.042151	0.10936	0.801899	290	3	0.4871
PWP2	4	0.74128	0.75559	0.999998	1559	1	0.69829	0.042276	0.1096	0.801899	291	3	0.69829
WDR5	4	0.79683	0.79887	0.999998	1654	1	0.51667	0.042653	0.11026	0.801899	292	3	0.51667
YARS	4	0.9741	0.97449	0.999998	2051	0	0.5414	0.043159	0.11125	0.801899	293	3	0.5414
ANK3	4	0.97757	0.97792	0.999998	2070	0	0.46302	0.043223	0.11137	0.801899	294	3	0.46302
RPL34	3	0.0020521	0.006187	0.363626	41	1	0.97417	0.043306	0.10488	0.797318	295	2	0.97417
CLP1	4	0.022913	0.067998	0.704862	204	3	-1.2335	0.043335	0.11163	0.801899	296	1	-1.2335
TLR7	4	0.96693	0.96729	0.999998	2032	0	0.53782	0.043413	0.1118	0.801899	297	3	0.53782
MSI1	4	0.79592	0.79805	0.999998	1652	1	0.72845	0.043562	0.11205	0.801899	298	3	0.72845
RPSA	2	0.95636	0.95624	0.999998	1995	0	1.0786	0.043639	0.078306	0.700929	299	2	1.0786
APOBEC4	4	0.75784	0.76774	0.999998	1582	1	0.67048	0.043796	0.11255	0.802899	300	3	0.67048
PSMA2	3	0.11323	0.20207	0.911411	527	1	1.1698	0.043799	0.10602	0.797318	301	2	1.1698
TRIM71	3	0.95619	0.95689	0.999998	1993	0	0.44851	0.043808	0.10602	0.797318	302	3	0.44851
CEBPZ	4	0.2392	0.38351	0.999998	785	2	0.18031	0.044349	0.11369	0.805541	303	2	0.18031
KCTD12	4	0.84427	0.84355	0.999998	1747	0	0.47705	0.044439	0.11394	0.805541	304	3	0.47705
KNOP1	2	0.95532	0.95512	0.999998	1991	0	0.74375	0.044685	0.08006	0.709845	305	2	0.74375
UHMK1	4	0.66967	0.70907	0.999998	1439	1	0.55427	0.044779	0.11469	0.807631	306	3	0.55427
EIF2AK3	3	0.92923	0.93	0.999998	1931	0	1.2995	0.045044	0.10885	0.801899	307	2	1.2995
PSMD7	4	0.97851	0.97877	0.999998	2075	0	0.70019	0.045808	0.11665	0.809265	308	3	0.70019
MTG1	4	0.22847	0.37223	0.999998	762	1	0.52385	0.045874	0.11675	0.809265	309	3	0.52385
FAM103A1	3	0.95354	0.95411	0.999998	1988	0	0.9455	0.046458	0.11193	0.801899	310	3	0.9455
SMG6	3	0.20723	0.32288	0.999998	727	1	0.71382	0.046491	0.11201	0.801899	311	2	0.71382
CNP	4	0.9789	0.97917	0.999998	2078	0	0.6139	0.046935	0.11871	0.817563	312	3	0.6139
RPRD2	3	0.95257	0.95312	0.999998	1984	0	0.47421	0.04743	0.11403	0.805541	313	3	0.47421
NOL11	4	0.95403	0.95425	0.999998	1989	0	0.48816	0.047471	0.11966	0.819477	314	3	0.48816
ZFR	4	0.96217	0.96263	0.999998	2016	0	0.57048	0.047538	0.11974	0.819477	315	3	0.57048
HOXB6	3	0.95163	0.9523	0.999998	1983	0	0.44875	0.048365	0.11614	0.809265	316	3	0.44875
U2AF2	4	0.96583	0.96618	0.999998	2029	0	0.74586	0.048418	0.12154	0.826594	317	3	0.74586
TMA16	3	0.95149	0.95214	0.999998	1982	0	0.35198	0.048514	0.11645	0.809265	318	3	0.35198
RPL26	3	0.37318	0.47729	0.999998	1032	1	1.0327	0.048693	0.11677	0.809265	319	2	1.0327
ERI2	4	0.0057127	0.019736	0.514557	78	2	-0.25863	0.0491	0.12295	0.83363	320	2	-0.25863
GRN	3	0.4345	0.51195	0.999998	1146	1	1.2423	0.049213	0.11793	0.814739	321	2	1.2423
NOP56	4	0.97495	0.97544	0.999998	2055	0	0.65093	0.049313	0.12337	0.833868	322	3	0.65093
KIAA0100	3	0.12456	0.21684	0.927711	560	1	0.77212	0.050259	0.12016	0.819762	323	2	0.77212
MAT1A	4	0.25875	0.40327	0.999998	833	1	0.58774	0.050415	0.12551	0.8406	324	3	0.58774
F11R	4	0.97536	0.97584	0.999998	2058	0	0.70455	0.051467	0.12757	0.84817	325	3	0.70455
PRKRA	4	0.97797	0.97827	0.999998	2071	0	0.90158	0.051608	0.12781	0.84817	326	3	0.90158
KRR1	3	0.73261	0.73472	0.999998	1540	1	0.63387	0.051906	0.12382	0.834379	327	2	0.63387
SLC25A48	3	0.94787	0.94848	0.999998	1970	0	0.57104	0.052126	0.12434	0.835282	328	3	0.57104
IARS	4	0.97438	0.9748	0.999998	2053	0	0.47989	0.052603	0.12988	0.859307	329	3	0.47989
PPID	3	0.94667	0.94724	0.999998	1969	0	0.25879	0.053334	0.12673	0.846127	330	3	0.25879
RBMY1D	4	0.22313	0.36703	0.999998	754	1	0.54894	0.0539	0.13248	0.871272	331	3	0.54894
PHGDH	4	0.80977	0.80981	0.999998	1679	1	0.55854	0.054555	0.13363	0.87475	332	3	0.55854
PC	4	0.36647	0.51215	0.999998	1018	1	0.53851	0.054743	0.13401	0.87475	333	2	0.53851
R3HCC1	4	0.97923	0.9795	0.999998	2081	0	0.48791	0.054848	0.13421	0.87475	334	3	0.48791
LRRC47	4	0.92846	0.92822	0.999998	1929	0	0.9285	0.055609	0.13553	0.880762	335	2	0.9285
HELZ	3	0.82556	0.82614	0.999998	1711	0	0.9034	0.056278	0.13174	0.869006	336	2	0.9034
DZIP3	4	0.92373	0.92358	0.999998	1919	0	0.49257	0.056326	0.13688	0.886856	337	3	0.49257
DRG1	4	0.086409	0.19073	0.904519	440	1	0.24282	0.0577	0.13938	0.891415	338	2	0.24282
DAP3	4	0.22105	0.36488	0.999998	749	2	0.32522	0.058114	0.14023	0.891415	339	2	0.32522
EZH2	4	0.44682	0.59375	0.999998	1179	1	0.26379	0.058176	0.14034	0.891415	340	2	0.26379
PES1	4	0.21153	0.35538	0.999998	730	1	0.56629	0.058664	0.14125	0.891415	341	3	0.56629
NAA15	4	0.90922	0.90945	0.999998	1886	0	0.71218	0.05897	0.14177	0.891415	342	3	0.71218
MRPS31	4	0.53068	0.63847	0.999998	1260	1	-0.023042	0.059127	0.14206	0.891415	343	1	-0.023042
RBM28	4	0.80645	0.80688	0.999998	1675	1	0.48042	0.059816	0.14331	0.891609	344	3	0.48042
RPS15	4	0.19727	0.34104	0.999998	707	1	0.70618	0.060078	0.14385	0.892421	345	3	0.70618
EXOSC9	4	0.099365	0.21326	0.918176	489	1	0.29958	0.06105	0.14571	0.898912	346	2	0.29958
VARS2	3	0.91284	0.9138	0.999998	1893	0	0.25312	0.061602	0.13884	0.891415	347	1	0.25312
SUPT5H	4	0.0092699	0.031048	0.584682	109	3	-1.0615	0.061977	0.1475	0.907401	348	1	-1.0615
MRPL45	3	0.75606	0.75752	0.999998	1580	0	0.65564	0.062017	0.13933	0.891415	349	2	0.65564
WDR61	4	0.83169	0.83075	0.999998	1721	1	0.60294	0.062452	0.14841	0.910406	350	3	0.60294
RPL10L	3	0.099376	0.18416	0.904519	490	1	0.92793	0.06366	0.14149	0.891415	351	2	0.92793
MRPS33	4	0.94297	0.94307	0.999998	1960	0	0.52924	0.063751	0.15089	0.919596	352	3	0.52924
ABCF1	4	0.93874	0.93888	0.999998	1954	0	0.42609	0.063911	0.15117	0.919596	353	3	0.42609
RPP30	3	0.66929	0.67732	0.999998	1437	1	0.61388	0.063952	0.14192	0.891415	354	2	0.61388
CPLX2	3	0.4167	0.5018	0.999998	1120	1	0.66177	0.064635	0.14265	0.891609	355	2	0.66177
CSTF2	4	0.22449	0.36836	0.999998	757	2	-0.18517	0.064821	0.15293	0.923765	356	1	-0.18517
GNL3L	4	0.97725	0.97759	0.999998	2066	0	0.43861	0.064961	0.15317	0.923765	357	3	0.43861
DDX18	4	0.58849	0.66606	0.999998	1330	1	0.56998	0.065367	0.15395	0.923765	358	3	0.56998
SRSF6	4	0.88759	0.88735	0.999998	1836	0	0.47988	0.065856	0.15481	0.923765	359	3	0.47988
ESRP2	4	0.05315	0.1291	0.843521	328	2	0.050718	0.065898	0.1549	0.923765	360	2	0.050718
NLUC	4	0.37701	0.52312	0.999998	1039	1	0.41041	0.06602	0.15511	0.923765	361	3	0.41041
TBL3	4	0.9111	0.91138	0.999998	1891	0	0.50861	0.066266	0.15556	0.923765	362	3	0.50861
HNRNPCL1	4	0.94862	0.94871	0.999998	1973	0	0.44262	0.06643	0.15587	0.923765	363	3	0.44262
ESF1	4	0.97567	0.97612	0.999998	2061	0	0.43691	0.066594	0.15616	0.923765	364	3	0.43691
ZSGREEN1	4	0.6373	0.69128	0.999998	1393	1	0.39981	0.067007	0.15692	0.923765	365	3	0.39981
RPN1	4	0.84927	0.84863	0.999998	1754	0	0.23601	0.067186	0.15726	0.923765	366	2	0.23601
FAM50A	4	0.10304	0.2195	0.929803	499	1	0.58206	0.067503	0.15783	0.923765	367	3	0.58206
ADAT2	4	0.4433	0.59015	0.999998	1168	1	0.57442	0.067772	0.15829	0.923765	368	3	0.57442
ZCCHC7	4	0.88318	0.88284	0.999998	1827	0	0.63351	0.067906	0.15851	0.923765	369	3	0.63351
DDX52	4	0.20652	0.35033	0.999998	724	1	0.51603	0.068336	0.15925	0.923765	370	3	0.51603
NPM3	4	0.96179	0.96228	0.999998	2015	0	0.48464	0.068446	0.15944	0.923765	371	2	0.48464
ZC3H12C	4	0.9782	0.97852	0.999998	2073	0	0.42225	0.068838	0.16015	0.925313	372	3	0.42225
PCBP3	4	0.36215	0.50767	0.999998	1008	2	-0.27977	0.069075	0.16056	0.925313	373	1	-0.27977
EIF2B1	4	0.32334	0.46824	0.999998	950	1	0.5213	0.069935	0.16221	0.927733	374	3	0.5213
PABPN1L	3	0.58621	0.61186	0.999998	1326	1	-0.082585	0.070521	0.15031	0.919506	375	1	-0.082585
EIF3F	4	0.12891	0.26387	0.982766	574	2	-0.36529	0.07096	0.16408	0.930911	376	1	-0.36529
RANBP17	4	0.81091	0.81079	0.999998	1683	1	0.4119	0.071212	0.1645	0.930911	377	3	0.4119
GMPR2	4	0.94802	0.94816	0.999998	1972	0	0.4436	0.071469	0.16503	0.931471	378	3	0.4436
TAGLN	4	0.219	0.36282	0.999998	745	2	-0.32991	0.071902	0.16588	0.933168	379	1	-0.32991
RPL14	1	0.92676	0.92732	0.999998	1927	0	1.4512	0.073242	0.073613	0.687066	380	1	1.4512
APOBEC3C	3	0.76012	0.76128	0.999998	1586	0	0.95447	0.073281	0.15399	0.923765	381	2	0.95447
DAZ3	4	0.11309	0.23706	0.961414	526	1	0.639	0.074074	0.16987	0.94819	382	2	0.639
MRPS35	4	0.96251	0.96293	0.999998	2018	0	0.50489	0.074158	0.16999	0.94819	383	3	0.50489
TFRC	4	0.27964	0.42435	0.999998	879	2	-0.15014	0.074254	0.17015	0.94819	384	2	-0.15014
RPUSD4	4	0.59155	0.6675	0.999998	1334	1	0.43122	0.075896	0.17321	0.955257	385	2	0.43122
TCERG1	4	0.9634	0.96383	0.999998	2021	0	0.39546	0.076101	0.17357	0.955257	386	3	0.39546
PTRF	4	0.75973	0.76905	0.999998	1585	1	0.52589	0.076369	0.17402	0.955257	387	3	0.52589
PNO1	3	0.34908	0.46404	0.999998	985	1	0.66731	0.076932	0.15873	0.923765	388	2	0.66731
PABPC4L	4	0.9513	0.95152	0.999998	1981	0	0.56582	0.077026	0.17519	0.955257	389	3	0.56582
EIF5	4	0.87153	0.87082	0.999998	1805	0	0.64171	0.077451	0.17598	0.955257	390	3	0.64171
NOS3	4	0.32011	0.46505	0.999998	948	2	0.045847	0.078007	0.17691	0.955257	391	2	0.045847
FAM46A	4	0.33297	0.47817	0.999998	961	2	0.18688	0.078019	0.17693	0.955257	392	2	0.18688
CDK11B	4	0.60237	0.67281	0.999998	1343	1	0.5317	0.078165	0.17727	0.955257	393	3	0.5317
SLC3A2	4	0.36292	0.50835	0.999998	1009	1	0.53888	0.078709	0.17835	0.955257	394	3	0.53888
RSL1D1	4	0.97511	0.97557	0.999998	2056	0	0.46951	0.079072	0.17892	0.955257	395	3	0.46951
FNDC3B	2	0.92085	0.91994	0.999998	1913	0	0.80125	0.079148	0.13739	0.887541	396	2	0.80125
MRPL27	3	0.48645	0.54415	0.999998	1227	1	0.67114	0.079372	0.16195	0.927733	397	2	0.67114
INTS7	4	0.29198	0.43687	0.999998	909	1	0.19876	0.079411	0.17947	0.955257	398	2	0.19876
HNRNPR	4	0.53489	0.64039	0.999998	1267	1	0.43692	0.079619	0.17974	0.955257	399	3	0.43692
UBTF	4	0.85285	0.85216	0.999998	1760	0	0.30548	0.079879	0.18025	0.955257	400	2	0.30548
RPS29	4	0.83077	0.82976	0.999998	1720	1	0.34164	0.080166	0.18083	0.955257	401	2	0.34164
TACO1	4	0.958	0.95818	0.999998	2000	0	0.34964	0.080261	0.18101	0.955257	402	3	0.34964
TLN1	3	0.66911	0.67709	0.999998	1436	1	0.39855	0.080795	0.16395	0.930911	403	2	0.39855
GPATCH4	4	0.91725	0.91743	0.999998	1899	0	0.62336	0.080813	0.18198	0.955257	404	3	0.62336
NKRF	3	0.69213	0.69705	0.999998	1477	1	0.65826	0.081089	0.16424	0.930911	405	2	0.65826
GGCT	4	0.71331	0.73634	0.999998	1505	1	0.49002	0.08109	0.18246	0.955257	406	3	0.49002
GNL2	4	0.9716	0.97193	0.999998	2043	0	0.54153	0.081754	0.18364	0.955257	407	3	0.54153
ACAA2	4	0.63637	0.69074	0.999998	1390	1	0.50755	0.08183	0.18376	0.955257	408	3	0.50755
XRN1	4	0.12801	0.26224	0.978385	573	2	0.291	0.08219	0.18444	0.955257	409	2	0.291
RBM4B	3	0.42345	0.50554	0.999998	1134	1	-0.15198	0.082559	0.16618	0.933168	410	1	-0.15198
NHP2	4	0.33294	0.47815	0.999998	960	1	0.22458	0.082682	0.18525	0.955257	411	2	0.22458
KARS	4	0.97364	0.974	0.999998	2049	0	0.63601	0.083355	0.1864	0.955257	412	3	0.63601
HRH1	4	0.74666	0.75958	0.999998	1568	1	0.47171	0.08394	0.18735	0.955257	413	2	0.47171
KHNYN	4	0.65309	0.69944	0.999998	1413	1	0.32612	0.084266	0.18802	0.955257	414	3	0.32612
SYNCRIP	4	0.96361	0.96399	0.999998	2023	0	0.45366	0.084455	0.18831	0.955257	415	3	0.45366
KHDRBS2	4	0.69555	0.725	0.999998	1483	1	0.42367	0.085404	0.19008	0.955257	416	3	0.42367
ANGEL1	4	0.96735	0.96764	0.999998	2034	0	0.26404	0.085478	0.19021	0.955257	417	2	0.26404
RPS4X	4	0.81375	0.81356	0.999998	1691	1	0.55838	0.085689	0.19063	0.955257	418	3	0.55838
PSTK	4	0.4048	0.55132	0.999998	1095	1	0.44537	0.085705	0.19066	0.955257	419	2	0.44537
SCAF1	4	0.68101	0.71606	0.999998	1460	1	0.10377	0.085944	0.19112	0.955257	420	2	0.10377
NOVA1	4	0.91366	0.91395	0.999998	1894	0	0.60448	0.086167	0.19146	0.955257	421	3	0.60448
DDX21	4	0.97823	0.97854	0.999998	2074	0	0.40008	0.08655	0.19206	0.955257	422	3	0.40008
PRKAB2	4	0.91953	0.91969	0.999998	1910	0	0.3831	0.086874	0.19265	0.955257	423	3	0.3831
CALR	3	0.035462	0.087579	0.73205	265	2	-1.1138	0.087134	0.17192	0.955257	424	1	-1.1138
IFI16	4	0.42643	0.5732	0.999998	1137	1	0.45069	0.087223	0.19332	0.955257	425	3	0.45069
CELF3	4	0.8773	0.87665	0.999998	1819	0	0.49063	0.087513	0.19381	0.955257	426	3	0.49063
RBM11	4	0.81048	0.81044	0.999998	1682	1	0.57446	0.087781	0.19428	0.955257	427	3	0.57446
FASTKD5	4	0.61566	0.67961	0.999998	1357	1	0.20083	0.087804	0.19433	0.955257	428	2	0.20083
CADM1	4	0.0634	0.14849	0.850844	370	1	0.60026	0.087899	0.19454	0.955257	429	3	0.60026
C17ORF85	4	0.71603	0.7381	0.999998	1508	1	0.46806	0.089126	0.19662	0.959635	430	2	0.46806
SRSF4	4	0.39594	0.54221	0.999998	1074	2	-0.13219	0.089197	0.19675	0.959635	431	1	-0.13219
TRMT12	4	0.28155	0.42647	0.999998	886	2	-0.30547	0.089661	0.19753	0.960012	432	1	-0.30547
RPP21	4	0.96053	0.9609	0.999998	2007	0	0.44626	0.089749	0.1977	0.960012	433	3	0.44626
PMS1	4	0.69961	0.72752	0.999998	1488	1	0.56968	0.090044	0.19825	0.96056	434	3	0.56968
MSI2	4	0.61225	0.67783	0.999998	1353	1	0.45294	0.090831	0.1997	0.963329	435	3	0.45294
RBM17	3	0.14421	0.24274	0.962182	612	2	-0.47065	0.090993	0.17678	0.955257	436	1	-0.47065
FN1	4	0.74914	0.76137	0.999998	1571	1	0.60669	0.091325	0.20068	0.964848	437	3	0.60669
IPO5	3	0.61909	0.63651	0.999998	1361	1	0.66915	0.091597	0.1776	0.955257	438	2	0.66915
CDC42EP4	4	0.9014	0.90148	0.999998	1870	0	0.56382	0.091688	0.20134	0.964848	439	2	0.56382
NANOS1	4	0.86062	0.86005	0.999998	1780	0	0.039597	0.092442	0.20263	0.966813	440	1	0.039597
UBA52	4	0.91279	0.91304	0.999998	1892	0	0.55844	0.092816	0.20319	0.966936	441	3	0.55844
NTPCR	4	0.95777	0.95793	0.999998	1998	0	0.42463	0.093016	0.20354	0.966936	442	3	0.42463
DHCR7	4	0.95309	0.95328	0.999998	1986	0	0.54482	0.09336	0.20411	0.967522	443	2	0.54482
ASS1	4	0.12441	0.25615	0.976351	559	1	-0.21008	0.093829	0.20488	0.969089	444	1	-0.21008
DCLRE1C	2	0.90516	0.90428	0.999998	1877	0	0.58611	0.094843	0.16225	0.927733	445	2	0.58611
AATF	3	0.53779	0.57718	0.999998	1270	1	0.7399	0.095025	0.1824	0.955257	446	2	0.7399
CELF2	4	0.46915	0.61216	0.999998	1207	1	0.44914	0.095028	0.20706	0.974772	447	3	0.44914
FBXO17	4	0.73765	0.75299	0.999998	1545	1	0.020908	0.095678	0.20808	0.974772	448	2	0.020908
ZCCHC5	4	0.029178	0.081227	0.728655	232	3	-0.60204	0.096139	0.20876	0.974772	449	1	-0.60204
MATR3	4	0.033392	0.089979	0.739933	250	2	-1.0006	0.096739	0.20975	0.974772	450	2	-1.0006
TDRD9	3	0.90279	0.90357	0.999998	1873	0	0.73755	0.096991	0.18491	0.955257	451	2	0.73755
PSMA4	4	0.026857	0.076398	0.724294	219	2	0.46032	0.097062	0.21033	0.974772	452	2	0.46032
SDAD1	4	0.84975	0.84915	0.999998	1756	0	0.3231	0.097358	0.21082	0.974772	453	2	0.3231
URM1	4	0.81919	0.81849	0.999998	1700	1	0.44725	0.097578	0.21119	0.974772	454	3	0.44725
DUS1L	3	0.011345	0.030252	0.581162	125	1	0.02303	0.097634	0.18575	0.955257	455	1	0.02303
HNRNPL	4	0.86676	0.86621	0.999998	1795	0	0.39872	0.098299	0.21243	0.974772	456	3	0.39872
FAM120C	4	0.34589	0.49142	0.999998	983	2	-0.27394	0.098444	0.21268	0.974772	457	1	-0.27394
PPAN	4	0.89622	0.89642	0.999998	1860	0	0.32266	0.098609	0.2129	0.974772	458	3	0.32266
UNKL	3	0.073901	0.15033	0.850844	405	2	-0.58819	0.098679	0.18708	0.955257	459	1	-0.58819
HERC5	4	0.63004	0.68745	0.999998	1378	1	0.43829	0.098816	0.2132	0.974772	460	3	0.43829
SCG3	4	0.96294	0.9634	0.999998	2020	0	0.34136	0.099854	0.21506	0.97624	461	3	0.34136
TNRC6B	4	0.67161	0.71017	0.999998	1441	1	0.56681	0.099958	0.21526	0.97624	462	3	0.56681
SRP68	4	0.79395	0.79639	0.999998	1646	1	0.4913	0.10006	0.21544	0.97624	463	3	0.4913
SRA1	3	0.43807	0.51422	0.999998	1153	1	0.10651	0.10007	0.18898	0.955257	464	1	0.10651
INTS6	3	0.93903	0.9398	0.999998	1955	0	0.6756	0.10038	0.18937	0.955257	465	2	0.6756
RBFOX2	4	0.82999	0.82883	0.999998	1717	1	0.32793	0.10095	0.21701	0.97624	466	2	0.32793
FAM120B	4	0.24126	0.38559	0.999998	791	2	-0.14669	0.1012	0.21742	0.97624	467	1	-0.14669
IFIT1	4	0.046285	0.11542	0.812757	306	2	-0.00112	0.10126	0.2175	0.97624	468	2	-0.00112
HENMT1	4	0.59053	0.66698	0.999998	1332	1	0.62584	0.10142	0.21778	0.97624	469	2	0.62584
MYBBP1A	4	0.95631	0.9566	0.999998	1994	0	0.39204	0.10153	0.21798	0.97624	470	3	0.39204
HNRNPF	4	0.95837	0.95849	0.999998	2003	0	0.52757	0.10248	0.21942	0.979023	471	3	0.52757
ANP32B	4	0.014113	0.045904	0.618259	151	1	0.55653	0.10268	0.21975	0.979023	472	2	0.55653
RPF1	4	0.94995	0.95003	0.999998	1978	0	0.41844	0.1029	0.22016	0.979023	473	3	0.41844
TRMT1	4	0.14097	0.28388	0.998176	605	2	-0.22301	0.10304	0.22039	0.979023	474	1	-0.22301
OSGEPL1	3	0.5213	0.56643	0.999998	1250	1	0.64067	0.1043	0.19445	0.955257	475	2	0.64067
ALG13	4	0.58515	0.6644	0.999998	1324	1	0.15823	0.10442	0.22281	0.980317	476	2	0.15823
AFF2	4	0.65061	0.69807	0.999998	1409	1	0.41175	0.10471	0.22332	0.980317	477	3	0.41175
C1ORF52	4	0.82919	0.82809	0.999998	1716	1	0.45768	0.10474	0.2234	0.980317	478	3	0.45768
MECP2	3	0.7838	0.78486	0.999998	1628	0	-0.083709	0.10528	0.19562	0.958414	479	1	-0.083709
HMGN2	4	0.89065	0.89075	0.999998	1844	0	0.37385	0.106	0.2256	0.980317	480	3	0.37385
CHD3	4	0.94792	0.94803	0.999998	1971	0	0.46235	0.10643	0.22636	0.980317	481	3	0.46235
STK10	4	0.58489	0.66426	0.999998	1322	1	0.10715	0.10671	0.22686	0.980317	482	1	0.10715
NUP98	4	0.15947	0.30276	0.999998	636	1	0.49593	0.10682	0.22706	0.980317	483	2	0.49593
H2AFY	2	0.89266	0.89171	0.999998	1850	0	0.38366	0.10734	0.18152	0.955257	484	2	0.38366
CNBP	4	0.93336	0.93338	0.999998	1942	0	0.5393	0.10778	0.22869	0.980317	485	2	0.5393
SRP54	4	0.74056	0.75502	0.999998	1557	1	0.44235	0.10795	0.22893	0.980317	486	3	0.44235
